node_id,label,rung,class,family,unit,value,source
CTS8_Charge_Transfer,,,,,,,
Retinal_Excitation,,,,,,,
Main_Group_Atomization,,,,,,,
Proton_Affinity_PA8,,,,,,,
Multireference_Metal_MRMBE5,,,,,,,
CTES3_Pure_CT,,,,,,,
Exponential_Tails_(w=-1),,,,,,,
DC10_Difficult_Cases,,,,,,,
Charge_Transfer_Excitation,,,,,,,
Multireference_Systems,,,,,,,
TMAE9_TM_Dimers,,,,,,,
MLBE21_Metal-Ligand,,,,,,,
3dTMRE18_Reactions,,,,,,,
Organometallics,,,,,,,
MGAE109_Atomization,,,,,,,
Barrier_Heights_BH76,,,,,,,
Metal_Atom_Excitation,,,,,,,
Transition_Metal_Coordination,,,,,,,
Local_Functional_Class,,,,,,,
MP2_Overbinding,,,,,,,
Database_2015B,,,,,,,
Nonseparable_Gradient_Approx,,,,,,,
Single_Reference_SR313,,,,,,,
Multi_Reference_MR54,,,,,,,
Noncovalent_NC87,,,,,,,
Excitation_Energies_EE69,,,,,,,
Rydberg_Excitation,,,,,,,
Valence_Excitation,,,,,,,
Geometries_SE47,,,,,,,
S492_Dataset,,,,,,,
Excitation_Energies_EE18,,,,,,,
Semiconductor_Band_Gaps_SBG31,,,,,,,
NGA_Class,,,,,,,
Barrier_Heights_TMBH21,,,,,,,
Single_Reference_Subset,,,,,,,
Multi_Reference_Subset,,,,,,,
Rydberg_States,,,,,,,
Valence_Rydberg_Balance,,,,,,,
PE39_Database,,,,,,,
PS47_Lattice_Constants,,,,,,,
Range_Separation,,,,,,,
Main_Group_Kinetics,,,,,,,
Dual_Range_Exchange,,,,,,,
Band_Gaps_(SBG31),,,,,,,
Dispersion_Forces,,,,,,,
Multireference_Bond_Energies,,,,,,,
Atomic_Energies,,,,,,,
HTBH38_Kinetics,,,,,,,
NCCE31_Noncovalent,,,,,,,
MRBE10_Multireference,,,,,,,
SBG31_Band_Gaps,,,,,,,
Semiconductor_Lattice_Const,,,,,,,
Integration_Grid,,,,,,,
Numerical_Stability,,,,,,,
Chemistry_Physics_Tradeoff,,,,,,,
Training_Set_412,,,,,,,
Geometric_Mean_Rule,,,,,,,
"CS_Parameters_(a,b,c,d)",,,,,,,
Helium_Wavefunction_(Clementi),,,,,,,
Hydride_Anion_(H-),,,,,,,
Sodium_Anion_(Na-),,,,,,,
Anions_N_lt_11,,,,,,,
Anions_N_ge_11,,,,,,,
Helium_Correlation_Energy,,,,,,,
Transferability,,,,,,,
Anion_Correlation_Energy,,,,,,,
Correlation_Energy,,,,,,,
Coulomb_Hole_Radius,,,,,,,
Helium_Atom,,,,,,,
Hartree-Fock_Binding,,,,,,,
Anion_Accuracy,,,,,,,
Electron_Density,,,,,,,
Cusp_Condition,,,,,,,
Electron_Correlation,,,,,,,
NHTBH_Barrier_Heights,,,,,,,
NCED_Dataset,,,,,,,
Aliphatic_Dispersion,,,,,,,
Dissociation_Curve,,,,,,,
Scaling_Factor_Singlet_(cos),,,,,,,
Scaling_Factor_Triplet_(css),,,,,,,
Empirical_Parameters,,,,,,,
Dispersion_Interactions,,,,,,,
Hydrogen_Bonds,,,,,,,
Interaction_Analysis,,,,,,,
Threshold,,,,,,,
Interaction_Type,,,,,,,
N-Methylacetamide,,,,,,,
Interaction_Energy,,,,,,,
MP2_Correlation_Energy,,,,,,,
CCSD(T)_Correction,,,,,,,
Basis_Set_Limit,,,,,,,
Noncovalent_Complexes_40,,,,,,,
Tetramethylethene_Dimerization,,,,,,,
Intermetallic_Bonds_(Li-Li_Na-Na),,,,,,,
Damping_Parameter_d,,,,,,,
Group_II_Clusters_(Mg/Ca),,,,,,,
Atomization_Energy,,,,,,,
London_Formula,,,,,,,
Basis_Limit,,,,,,,
DFT-D_Calculations,,,,,,,
Water_Dimer,,,,,,,
Atomization_Energies_G3/05,,,,,,,
Equilibrium_Geometries_EXTS,,,,,,,
Dissociation_Ar2+,,,,,,,
London_Forces,,,,,,,
Exchange_Hole,,,,,,,
Coulomb_Interaction,,,,,,,
Kinetic_Energy_(Ts),,,,,,,
Hohenberg-Kohn_Theorem,,,,,,,
H2_Molecule,,,,,,,
Koopmans_Theorem,,,,,,,
Negative_Ions,,,,,,,
Band_Gaps,,,,,,,
Chemical_Bonding,,,,,,,
Nuclear_Cusp_Condition,,,,,,,
GEA_(Gradient_Expansion),,,,,,,
Excited_States,,,,,,,
Hybrid_Functionals,,,,,,,
Coulombic_System,,,,,,,
One_Electron_System,,,,,,,
Derivative_Discontinuity,,,,,,,
Easy_Thermochemistry_(TCE),,,,,,,
Thermochemistry,,,,,,,
Periodic_Systems,,,,,,,
Range_Separation_Parameter,,,,,,,
CT_Excitation_Curves,,,,,,,
Dispersion_Dominated_System,,,,,,,
M06_Suite,,,,,,,
TKNC306_Database,,,,,,,
TME53_Database,,,,,,,
CTES3_Database,,,,,,,
Hydrogen_Transfer_Barriers,,,,,,,
DC10_Dataset,,,,,,,
HC7_Hydrocarbons,,,,,,,
TMAE9_Dataset,,,,,,,
Bond_Lengths,,,,,,,
Frequency_Scaling_Factor,,,,,,,
Lewis_Acid_Base_Complex,,,,,,,
P4_Atomization,,,,,,,
NH3...F2,,,,,,,
TCE_Dataset,,,,,,,
Water2510_Dataset,,,,,,,
NCD_Dataset,,,,,,,
TCD_Dataset,,,,,,,
PDB12_Dataset,,,,,,,
BH_Dataset,,,,,,,
AlkBind12_Dataset,,,,,,,
GGA_Class,,,,,,,
Local_Functionals,,,,,,,
Single_Ref_DFT,,,,,,,
General_Purpose,,,,,,,
General_Purpose_Local,,,,,,,
Local_GGA,,,,,,,
Kinetics_MainGroup,,,,,,,
Wu-Yang_Damping,,,,,,,
NHTBH_Dataset,,,,,,,
Neon_Dimer,,,,,,,
Main_Group_Thermochem,,,,,,,
TS_Method,,,,,,,
Chemical_Hardness_(gamma),,,,,,,
Effective_Nuclear_Charge,,,,,,,
Rational_BJ-Damping,Method,,,,,,
Double_Hybrid_Functionals,Class,,,,,,
WTMAD-2_Metric,Metric,,,,,,
M06-L-D3(0),Method,,,,,,
MN15-L-D3(0),Method,,,,,,
W4-11_Set,BenchmarkSet,,,,,,
SIE4x4_Set,BenchmarkSet,,,,,,
C60ISO_Set,BenchmarkSet,,,,,,
BHPERI_Set,BenchmarkSet,,,,,,
SOGGA11-X-D3(BJ),Method,,,,,,
Popularity_Poll,Concept,,,,,,
Mg_Atom_Excitation,PhysicalProperty,,,,,,
Pd_Atom_Excitation,PhysicalProperty,,,,,,
Fullerene-Porphyrin_Complex,ChemicalSystem,,,,,,
Scalar_Relativistic_Effects,PhysicsModel,,,,,,
oTPSS-D3,Method,,,,,,
M06-L-D3,Method,,,,,,
M06-2X-D3,Method,,,,,,
SSB-D3,Method,,,,,,
PBEsol-D3,Method,,,,,,
CAM-B3LYP-D3,Method,,,,,,
MB08-165_Artificial,BenchmarkSet,,,,,,
BHLYP-D3,Method,,,,,,
Benzene_on_Ag(111),ChemicalSystem,,,,,,
vdW-DF(optB88),Method,,,,,,
Global_Scaling_Factor_(s6),Parameter,,,,,,
Ammonia_Dimer,ChemicalSystem,,,,,,
Formic_Acid_Dimer,ChemicalSystem,,,,,,
Formamide_Dimer,ChemicalSystem,,,,,,
Uracil_Dimer_(HB),ChemicalSystem,,,,,,
2-Pyridoxine_2-Aminopyridine,ChemicalSystem,,,,,,
Adenine-Thymine_WC,ChemicalSystem,,,,,,
Methane_Dimer,ChemicalSystem,,,,,,
Ethene_Dimer,ChemicalSystem,,,,,,
Benzene-Methane,ChemicalSystem,,,,,,
Benzene_Dimer_(C2h),ChemicalSystem,,,,,,
Pyrazine_Dimer,ChemicalSystem,,,,,,
Uracil_Dimer_(Stack),ChemicalSystem,,,,,,
Indole-Benzene_(Stack),ChemicalSystem,,,,,,
Ethene-Ethine,ChemicalSystem,,,,,,
Benzene-Water,ChemicalSystem,,,,,,
Benzene-Ammonia,ChemicalSystem,,,,,,
Benzene-HCN,ChemicalSystem,,,,,,
Benzene_Dimer_(C2v),ChemicalSystem,,,,,,
Indole-Benzene_(T-shape),ChemicalSystem,,,,,,
Phenol_Dimer,ChemicalSystem,,,,,,
GC_WC_Base_Pair,ChemicalSystem,,,,,,
GC_Stacked_Pair,ChemicalSystem,,,,,,
Glu-Lys_Salt_Bridge,ChemicalSystem,,,,,,
Peptide_Bond_Stacking,ChemicalSystem,,,,,,
Semiempirical_XaBy,FunctionalForm,,,,,,
Transition_Metal_Exchange,PhysicsModel,,,,,,
Copper_Atom,ChemicalElement,,,,,,
Zinc_Atom,ChemicalElement,,,,,,
Gradient_Corrected_DFT_(GC),Theory,,,,,,
G2_Theory,Method,,,,,,
Half-and-Half_Theory,Method,,,,,,
Hydrogen_Molecule_(H2),ChemicalSystem,,,,,,
Electron_Affinities,PhysicalProperty,,,,,,
B3LYP-D3_(Zero-Damping),Method,,,,,,
C2Br6_Hexabromoethane,ChemicalSystem,,,,,,
Parameter_a1,,,,,,,
Parameter_a2,,,,,,,
Parameter_s8,,,,,,,
Basis_Set_def2-QZVP,,,,,,,
NBPRC_Subset,,,,,,,
ISOL22_Subset,,,,,,,
DFT-D3_Correction,,,,,,,
Becke_Weight_Function_w,,,,,,,
Delocalization_Error,,,,,,,
mPW_Exchange,,,,,,,
Training_Set_267,,,,,,,
CTS8_Database,,,,,,,
Alkyl_BDE_Trend,,,,,,,
Pi_System_Proton_Affinity,,,,,,,
Metal_Atom_Excitation_MAEE5,,,,,,,
PS47_Database,,,,,,,
Meta-GGA_Functionals,,,,,,,
Global_Hybrid_Functional,,,,,,,
Local_Functional,,,,,,,
Universal_Functional,,,,,,,
CS_Formula,,,,,,,
CS_Original_Parameters,,,,,,,
CS_Parameter_a,,,,,,,
CS_Parameter_b,,,,,,,
CS_Parameter_c,,,,,,,
CS_Parameter_d,,,,,,,
Parameter_q,,,,,,,
Critical_Nuclear_Charge_(Zc),,,,,,,
Fit_Zc_Parameters,,,,,,,
Colle-Salvetti_Model,,,,,,,
MP2/CBS,,,,,,,
MP2/TZ,,,,,,,
Uracil_Dimer,,,,,,,
Benzene_Dimer,,,,,,,
Peptide_Backbone,,,,,,,
aDZ_Basis,,,,,,,
Standard_GGA,,,,,,,
TZV2P_Basis,,,,,,,
Double_Zeta_Basis,,,,,,,
DNA_Base_Pairs,,,,,,,
Toluene_Dimer,,,,,,,
Reaction_Barriers,,,,,,,
Dianthracene_Dissociation,,,,,,,
B97_Star,,,,,,,
HCTH_Star,,,,,,,
LC_Hybrid_Scheme,,,,,,,
Erf_Operator,,,,,,,
Kohn-Sham_Ansatz,,,,,,,
Kohn-Sham_Potential,,,,,,,
Wigner_Correlation,,,,,,,
VWN,,,,,,,
Runge-Gross_Theorem,,,,,,,
ALDA,,,,,,,
Virial_Theorem,,,,,,,
Fractional_Particle_Number,,,,,,,
Fit_Strategy,,,,,,,
HC7_Dataset,,,,,,,
MS1-D3(0),,,,,,,
B97-D3(0),,,,,,,
BLYP-D,,,,,,,
D/E_Ratio,,,,,,,
Complex_High_DE_Ratio,,,,,,,
Becke1993,External_Concept,N/A,,,,,
ZhaoTruhlar2008,External_Concept,N/A,,,,,
He_Fit_1_(Best),External_Concept,N/A,,,,,
N_Scaling,External_Concept,N/A,,,,,
DE,External_Concept,N/A,,,,,
MPW2PLYP,External_Concept,N/A,,,,,
Yu2016,External_Concept,N/A,,,,,
NBRC,External_Concept,N/A,,,,,
Tetracene,External_Concept,N/A,,,,,
Caldeweyher2019,External_Concept,N/A,,,,,
Local_Meta-GGA,External_Concept,N/A,,,,,
Goerigk2017,External_Concept,N/A,,,,,
ISOL41,External_Concept,N/A,,,,,
CS_formula,External_Concept,N/A,,,,,
Zhao2005,External_Concept,N/A,,,,,
GoerigkGrimme2011 ,External_Concept,N/A,,,,,
VR_,External_Concept,N/A,,,,,
Jurečka2006,External_Concept,N/A,,,,,
Estimated CCSD(T)/CBS,External_Concept,N/A,,,,,
Becke1988,External_Concept,N/A,,,,,
d,External_Concept,N/A,,,,,
He_Fit_2_(Relaxed),External_Concept,N/A,,,,,
Functional Derivative,External_Concept,N/A,,,,,
Rung 4,External_Concept,N/A,,,,,
ChainHeadGordon2008,External_Concept,N/A,,,,,
GrimmeEhrlichGoerigk2011,External_Concept,N/A,,,,,
Perdew1996,External_Concept,N/A,,,,,
Exchange_Energy,External_Concept,N/A,,,,,
Experimental heats of formation,External_Concept,N/A,,,,,
ωB97M-V,External_Concept,N/A,,,,,
Neopentane_Pentane,External_Concept,N/A,,,,,
PeveratiTruhlar2014,External_Concept,N/A,,,,,
VR_M11_retinalS1,External_Concept,N/A,,,,,
Grimme2006,External_Concept,N/A,,,,,
Baskerville2022,External_Concept,N/A,,,,,
Reference_Geometries,External_Concept,N/A,,,,,
PeveratiTruhlar2011,External_Concept,N/A,,,,,
MardirossianHead-Gordon2017,External_Concept,N/A,,,,,
GoerigkGrimme2011,External_Concept,N/A,,,,,
RESULT_FOR_METHOD,External_Concept,N/A,,,,,
H-_Fit,External_Concept,N/A,,,,,
Self-Interaction Error,External_Concept,N/A,,,,,
Rung 3,External_Concept,N/A,,,,,
ZHF_C,External_Concept,N/A,,,,,
Density Functional Theory,External_Concept,N/A,,,,,
Charge-Transfer Spectroscopy,External_Concept,N/A,,,,,
Grimme2010,External_Concept,N/A,,,,,
VR_M11_tetracene,External_Concept,N/A,,,,,
Řezáč2011,External_Concept,N/A,,,,,
ZhaoTruhlar2006,External_Concept,N/A,,,,,
Global_Metadata_Hub,Hub,,,,,,
Sys_PNICO23_001,Chemical_System,,,,,,Expansion
Ref_Sys_PNICO23_001,Reference_Data,,,,,-42.5,
Sys_MeOH ⋅ pyridine_001,Chemical_System,,,,,,Expansion
Ref_Sys_MeOH ⋅ pyridine_001,Reference_Data,,,,,-16.3,
Sys_MeOH ⋅ pyridine_002,Chemical_System,,,,,,Expansion
Ref_Sys_MeOH ⋅ pyridine_002,Reference_Data,,,,,-30.5,
Sys_MeOH ⋅ pyridine_003,Chemical_System,,,,,,Expansion
Ref_Sys_MeOH ⋅ pyridine_003,Reference_Data,,,,,-89.8,
Sys_MeOH ⋅ pyridine_004,Chemical_System,,,,,,Expansion
Ref_Sys_MeOH ⋅ pyridine_004,Reference_Data,,,,,-85.2,
Sys_MeOH ⋅ pyridine_005,Chemical_System,,,,,,Expansion
Ref_Sys_MeOH ⋅ pyridine_005,Reference_Data,,,,,-28.4,
Sys_MeOH ⋅ pyridine_006,Chemical_System,,,,,,Expansion
Ref_Sys_MeOH ⋅ pyridine_006,Reference_Data,,,,,-64.5,
Sys_MeOH ⋅ pyridine_007,Chemical_System,,,,,,Expansion
Ref_Sys_MeOH ⋅ pyridine_007,Reference_Data,,,,,-93.1,
Sys_MeOH ⋅ pyridine_008,Chemical_System,,,,,,Expansion
Ref_Sys_MeOH ⋅ pyridine_008,Reference_Data,,,,,-54.2,
Sys_MeOH ⋅ pyridine_009,Chemical_System,,,,,,Expansion
Ref_Sys_MeOH ⋅ pyridine_009,Reference_Data,,,,,-2.7,
Sys_MeOH ⋅ pyridine_010,Chemical_System,,,,,,Expansion
Ref_Sys_MeOH ⋅ pyridine_010,Reference_Data,,,,,-38.8,
Sys_water ⋅ MeOH_001,Chemical_System,,,,,,Expansion
Ref_Sys_water ⋅ MeOH_001,Reference_Data,,,,,-42.2,
Sys_water ⋅ MeOH_002,Chemical_System,,,,,,Expansion
Ref_Sys_water ⋅ MeOH_002,Reference_Data,,,,,-76.4,
Sys_water ⋅ MeOH_003,Chemical_System,,,,,,Expansion
Ref_Sys_water ⋅ MeOH_003,Reference_Data,,,,,-23.7,
Sys_water ⋅ MeOH_004,Chemical_System,,,,,,Expansion
Ref_Sys_water ⋅ MeOH_004,Reference_Data,,,,,-10.6,
Sys_water ⋅ MeOH_005,Chemical_System,,,,,,Expansion
Ref_Sys_water ⋅ MeOH_005,Reference_Data,,,,,-60.4,
Sys_water ⋅ MeOH_006,Chemical_System,,,,,,Expansion
Ref_Sys_water ⋅ MeOH_006,Reference_Data,,,,,-37.4,
Sys_water ⋅ MeOH_007,Chemical_System,,,,,,Expansion
Ref_Sys_water ⋅ MeOH_007,Reference_Data,,,,,-10.4,
Sys_water ⋅ MeOH_008,Chemical_System,,,,,,Expansion
Ref_Sys_water ⋅ MeOH_008,Reference_Data,,,,,-33.4,
Sys_water ⋅ MeOH_009,Chemical_System,,,,,,Expansion
Ref_Sys_water ⋅ MeOH_009,Reference_Data,,,,,-67.5,
Sys_water ⋅ MeOH_010,Chemical_System,,,,,,Expansion
Ref_Sys_water ⋅ MeOH_010,Reference_Data,,,,,-75.1,
Sys_CT7_001,Chemical_System,,,,,,Expansion
Ref_Sys_CT7_001,Reference_Data,,,,,-40.2,
Sys_CT7_002,Chemical_System,,,,,,Expansion
Ref_Sys_CT7_002,Reference_Data,,,,,-55.2,
Sys_CT7_003,Chemical_System,,,,,,Expansion
Ref_Sys_CT7_003,Reference_Data,,,,,-80.7,
Sys_CT7_004,Chemical_System,,,,,,Expansion
Ref_Sys_CT7_004,Reference_Data,,,,,-35.8,
Sys_CT7_005,Chemical_System,,,,,,Expansion
Ref_Sys_CT7_005,Reference_Data,,,,,-11.9,
Sys_CT7_006,Chemical_System,,,,,,Expansion
Ref_Sys_CT7_006,Reference_Data,,,,,-66.8,
Sys_CT7_007,Chemical_System,,,,,,Expansion
Ref_Sys_CT7_007,Reference_Data,,,,,-46.3,
Sys_CT7_008,Chemical_System,,,,,,Expansion
Ref_Sys_CT7_008,Reference_Data,,,,,-39.5,
Sys_CT7_009,Chemical_System,,,,,,Expansion
Ref_Sys_CT7_009,Reference_Data,,,,,-63.1,
Sys_CT7_010,Chemical_System,,,,,,Expansion
Ref_Sys_CT7_010,Reference_Data,,,,,-69.6,
Sys_TOMC6 Complete_001,Chemical_System,,,,,,Expansion
Ref_Sys_TOMC6 Complete_001,Reference_Data,,,,,-18.0,
Sys_TOMC6 Complete_002,Chemical_System,,,,,,Expansion
Ref_Sys_TOMC6 Complete_002,Reference_Data,,,,,-46.0,
Sys_TOMC6 Complete_003,Chemical_System,,,,,,Expansion
Ref_Sys_TOMC6 Complete_003,Reference_Data,,,,,-47.9,
Sys_TOMC6 Complete_004,Chemical_System,,,,,,Expansion
Ref_Sys_TOMC6 Complete_004,Reference_Data,,,,,-85.6,
Sys_TOMC6 Complete_005,Chemical_System,,,,,,Expansion
Ref_Sys_TOMC6 Complete_005,Reference_Data,,,,,-68.9,
Sys_TOMC6 Complete_006,Chemical_System,,,,,,Expansion
Ref_Sys_TOMC6 Complete_006,Reference_Data,,,,,-29.1,
Sys_TOMC6 Complete_007,Chemical_System,,,,,,Expansion
Ref_Sys_TOMC6 Complete_007,Reference_Data,,,,,-84.7,
Sys_TOMC6 Complete_008,Chemical_System,,,,,,Expansion
Ref_Sys_TOMC6 Complete_008,Reference_Data,,,,,-19.1,
Sys_TOMC6 Complete_009,Chemical_System,,,,,,Expansion
Ref_Sys_TOMC6 Complete_009,Reference_Data,,,,,-59.4,
Sys_TOMC6 Complete_010,Chemical_System,,,,,,Expansion
Ref_Sys_TOMC6 Complete_010,Reference_Data,,,,,-9.5,
Sys_MGAE109/11_001,Chemical_System,,,,,,Expansion
Ref_Sys_MGAE109/11_001,Reference_Data,,,,,-90.7,
Sys_MGAE109/11_002,Chemical_System,,,,,,Expansion
Ref_Sys_MGAE109/11_002,Reference_Data,,,,,-58.0,
Sys_MGAE109/11_003,Chemical_System,,,,,,Expansion
Ref_Sys_MGAE109/11_003,Reference_Data,,,,,-22.4,
Sys_MGAE109/11_004,Chemical_System,,,,,,Expansion
Ref_Sys_MGAE109/11_004,Reference_Data,,,,,-6.2,
Sys_MGAE109/11_005,Chemical_System,,,,,,Expansion
Ref_Sys_MGAE109/11_005,Reference_Data,,,,,-24.2,
Sys_MGAE109/11_006,Chemical_System,,,,,,Expansion
Ref_Sys_MGAE109/11_006,Reference_Data,,,,,-17.5,
Sys_MGAE109/11_007,Chemical_System,,,,,,Expansion
Ref_Sys_MGAE109/11_007,Reference_Data,,,,,-17.5,
Sys_MGAE109/11_008,Chemical_System,,,,,,Expansion
Ref_Sys_MGAE109/11_008,Reference_Data,,,,,-27.6,
Sys_MGAE109/11_009,Chemical_System,,,,,,Expansion
Ref_Sys_MGAE109/11_009,Reference_Data,,,,,-57.8,
Sys_MGAE109/11_010,Chemical_System,,,,,,Expansion
Ref_Sys_MGAE109/11_010,Reference_Data,,,,,-10.7,
Sys_CT7/04 database_001,Chemical_System,,,,,,Expansion
Ref_Sys_CT7/04 database_001,Reference_Data,,,,,-13.4,
Sys_CT7/04 database_002,Chemical_System,,,,,,Expansion
Ref_Sys_CT7/04 database_002,Reference_Data,,,,,-53.4,
Sys_CT7/04 database_003,Chemical_System,,,,,,Expansion
Ref_Sys_CT7/04 database_003,Reference_Data,,,,,-4.0,
Sys_CT7/04 database_004,Chemical_System,,,,,,Expansion
Ref_Sys_CT7/04 database_004,Reference_Data,,,,,-16.5,
Sys_CT7/04 database_005,Chemical_System,,,,,,Expansion
Ref_Sys_CT7/04 database_005,Reference_Data,,,,,-46.7,
Sys_CT7/04 database_006,Chemical_System,,,,,,Expansion
Ref_Sys_CT7/04 database_006,Reference_Data,,,,,-83.3,
Sys_CT7/04 database_007,Chemical_System,,,,,,Expansion
Ref_Sys_CT7/04 database_007,Reference_Data,,,,,-52.0,
Sys_CT7/04 database_008,Chemical_System,,,,,,Expansion
Ref_Sys_CT7/04 database_008,Reference_Data,,,,,-90.9,
Sys_CT7/04 database_009,Chemical_System,,,,,,Expansion
Ref_Sys_CT7/04 database_009,Reference_Data,,,,,-88.8,
Sys_CT7/04 database_010,Chemical_System,,,,,,Expansion
Ref_Sys_CT7/04 database_010,Reference_Data,,,,,-26.1,
Sys_IL16_001,Chemical_System,,,,,,Expansion
Ref_Sys_IL16_001,Reference_Data,,,,,-91.4,
Sys_IL16_002,Chemical_System,,,,,,Expansion
Ref_Sys_IL16_002,Reference_Data,,,,,-12.4,
Sys_IL16_003,Chemical_System,,,,,,Expansion
Ref_Sys_IL16_003,Reference_Data,,,,,-64.1,
Sys_IL16_004,Chemical_System,,,,,,Expansion
Ref_Sys_IL16_004,Reference_Data,,,,,-67.4,
Sys_IL16_005,Chemical_System,,,,,,Expansion
Ref_Sys_IL16_005,Reference_Data,,,,,-85.1,
Sys_IL16_006,Chemical_System,,,,,,Expansion
Ref_Sys_IL16_006,Reference_Data,,,,,-36.7,
Sys_IL16_007,Chemical_System,,,,,,Expansion
Ref_Sys_IL16_007,Reference_Data,,,,,-49.2,
Sys_IL16_008,Chemical_System,,,,,,Expansion
Ref_Sys_IL16_008,Reference_Data,,,,,-44.6,
Sys_IL16_009,Chemical_System,,,,,,Expansion
Ref_Sys_IL16_009,Reference_Data,,,,,-47.7,
Sys_IL16_010,Chemical_System,,,,,,Expansion
Ref_Sys_IL16_010,Reference_Data,,,,,-28.0,
Sys_NB4_001,Chemical_System,,,,,,Expansion
Ref_Sys_NB4_001,Reference_Data,,,,,-0.9,
Sys_NB4_002,Chemical_System,,,,,,Expansion
Ref_Sys_NB4_002,Reference_Data,,,,,-71.7,
Sys_NB4_003,Chemical_System,,,,,,Expansion
Ref_Sys_NB4_003,Reference_Data,,,,,-7.2,
Sys_NB4_004,Chemical_System,,,,,,Expansion
Ref_Sys_NB4_004,Reference_Data,,,,,-19.2,
Sys_NB4_005,Chemical_System,,,,,,Expansion
Ref_Sys_NB4_005,Reference_Data,,,,,-74.7,
Sys_NB4_006,Chemical_System,,,,,,Expansion
Ref_Sys_NB4_006,Reference_Data,,,,,-49.8,
Sys_NB4_007,Chemical_System,,,,,,Expansion
Ref_Sys_NB4_007,Reference_Data,,,,,-46.6,
Sys_NB4_008,Chemical_System,,,,,,Expansion
Ref_Sys_NB4_008,Reference_Data,,,,,-21.4,
Sys_NB4_009,Chemical_System,,,,,,Expansion
Ref_Sys_NB4_009,Reference_Data,,,,,-53.0,
Sys_NB4_010,Chemical_System,,,,,,Expansion
Ref_Sys_NB4_010,Reference_Data,,,,,-51.1,
Sys_GMTKN55 NCIs_001,Chemical_System,,,,,,Expansion
Ref_Sys_GMTKN55 NCIs_001,Reference_Data,,,,,-74.3,
Sys_GMTKN55 NCIs_002,Chemical_System,,,,,,Expansion
Ref_Sys_GMTKN55 NCIs_002,Reference_Data,,,,,-9.4,
Sys_GMTKN55 NCIs_003,Chemical_System,,,,,,Expansion
Ref_Sys_GMTKN55 NCIs_003,Reference_Data,,,,,-71.6,
Sys_GMTKN55 NCIs_004,Chemical_System,,,,,,Expansion
Ref_Sys_GMTKN55 NCIs_004,Reference_Data,,,,,-35.5,
Sys_GMTKN55 NCIs_005,Chemical_System,,,,,,Expansion
Ref_Sys_GMTKN55 NCIs_005,Reference_Data,,,,,-87.6,
Sys_GMTKN55 NCIs_006,Chemical_System,,,,,,Expansion
Ref_Sys_GMTKN55 NCIs_006,Reference_Data,,,,,-15.1,
Sys_GMTKN55 NCIs_007,Chemical_System,,,,,,Expansion
Ref_Sys_GMTKN55 NCIs_007,Reference_Data,,,,,-87.1,
Sys_GMTKN55 NCIs_008,Chemical_System,,,,,,Expansion
Ref_Sys_GMTKN55 NCIs_008,Reference_Data,,,,,-49.0,
Sys_GMTKN55 NCIs_009,Chemical_System,,,,,,Expansion
Ref_Sys_GMTKN55 NCIs_009,Reference_Data,,,,,-65.3,
Sys_GMTKN55 NCIs_010,Chemical_System,,,,,,Expansion
Ref_Sys_GMTKN55 NCIs_010,Reference_Data,,,,,-22.3,
Sys_SRMBE12_001,Chemical_System,,,,,,Expansion
Ref_Sys_SRMBE12_001,Reference_Data,,,,,-74.9,
Sys_SRMBE12_002,Chemical_System,,,,,,Expansion
Ref_Sys_SRMBE12_002,Reference_Data,,,,,-56.5,
Sys_SRMBE12_003,Chemical_System,,,,,,Expansion
Ref_Sys_SRMBE12_003,Reference_Data,,,,,-87.0,
Sys_SRMBE12_004,Chemical_System,,,,,,Expansion
Ref_Sys_SRMBE12_004,Reference_Data,,,,,-43.7,
Sys_SRMBE12_005,Chemical_System,,,,,,Expansion
Ref_Sys_SRMBE12_005,Reference_Data,,,,,-24.3,
Sys_SRMBE12_006,Chemical_System,,,,,,Expansion
Ref_Sys_SRMBE12_006,Reference_Data,,,,,-70.3,
Sys_SRMBE12_007,Chemical_System,,,,,,Expansion
Ref_Sys_SRMBE12_007,Reference_Data,,,,,-36.8,
Sys_SRMBE12_008,Chemical_System,,,,,,Expansion
Ref_Sys_SRMBE12_008,Reference_Data,,,,,-50.6,
Sys_SRMBE12_009,Chemical_System,,,,,,Expansion
Ref_Sys_SRMBE12_009,Reference_Data,,,,,-95.9,
Sys_SRMBE12_010,Chemical_System,,,,,,Expansion
Ref_Sys_SRMBE12_010,Reference_Data,,,,,-49.6,
Sys_MGCDB84_001,Chemical_System,,,,,,Expansion
Ref_Sys_MGCDB84_001,Reference_Data,,,,,-10.7,
Sys_MGCDB84_002,Chemical_System,,,,,,Expansion
Ref_Sys_MGCDB84_002,Reference_Data,,,,,-50.9,
Sys_MGCDB84_003,Chemical_System,,,,,,Expansion
Ref_Sys_MGCDB84_003,Reference_Data,,,,,-11.2,
Sys_MGCDB84_004,Chemical_System,,,,,,Expansion
Ref_Sys_MGCDB84_004,Reference_Data,,,,,-80.6,
Sys_MGCDB84_005,Chemical_System,,,,,,Expansion
Ref_Sys_MGCDB84_005,Reference_Data,,,,,-81.9,
Sys_MGCDB84_006,Chemical_System,,,,,,Expansion
Ref_Sys_MGCDB84_006,Reference_Data,,,,,-86.2,
Sys_MGCDB84_007,Chemical_System,,,,,,Expansion
Ref_Sys_MGCDB84_007,Reference_Data,,,,,-38.8,
Sys_MGCDB84_008,Chemical_System,,,,,,Expansion
